performance_id,student_id,subject_id,marks_obtained,total_marks,grade,exam_type,exam_date,teacher_id,remarks
17741,7932,395,41.28,100,F,Quiz,2024-02-19,537,Number enjoy ago pretty.
17742,1542,132,22.91,100,B,Final,2024-05-21,453,Himself win good reality national.
17743,18997,46,51.74,100,A,Midterm,2024-06-29,36,Meeting song trade loss.
17744,945,61,93.95,100,C,Quiz,2024-08-16,894,Build us others ability or change however.
17745,16686,138,70.06,100,F,Final,2024-06-13,929,Machine course region.
17746,15987,235,79.4,100,D,Midterm,2024-10-30,884,Stay billion teacher there pressure why term growth.
17747,19686,204,57.62,100,D,Quiz,2024-08-23,903,Subject thousand move democratic.
17748,11081,270,45.89,100,F,Final,2024-07-29,820,Though light government between pick we.
17749,2527,402,53.24,100,A,Final,2024-12-24,780,Moment allow very action unit cut.
17750,9580,477,38.09,100,B,Quiz,2025-01-24,208,Hundred think mind focus point sit federal.
17751,5635,388,75.63,100,C,Quiz,2024-06-03,834,Father my far yard material budget major.
17752,17198,135,47.41,100,D,Midterm,2024-08-18,501,Gun against subject when call because.
17753,18671,324,92.38,100,F,Quiz,2024-07-16,790,Most every with my especially a.
17754,6673,228,93.85,100,C,Final,2024-11-27,580,Deal his though show on certainly drug.
17755,15406,350,29.67,100,F,Midterm,2024-02-27,252,Share boy option today.
17756,7843,388,38.3,100,F,Quiz,2024-06-04,162,Office effect free late contain.
17757,16502,179,0.89,100,A,Midterm,2025-01-17,335,Along would try close father turn easy.
17758,5940,142,47.12,100,A,Final,2024-10-05,116,Pretty method model oil.
17759,17361,289,7.46,100,D,Quiz,2024-03-20,697,Both image section growth.
17760,5734,471,77.42,100,F,Final,2024-07-01,52,Foreign to hope middle seat other throughout.
17761,13776,82,9.29,100,F,Midterm,2024-12-28,836,Action role whom up hour.
17762,7229,450,33.2,100,D,Midterm,2024-12-30,956,Himself anything sea nothing like hear sound.
17763,16020,37,99.8,100,B,Final,2025-01-27,212,Action receive age physical baby apply head.
17764,19565,263,27.19,100,B,Final,2024-02-21,145,Full him whole live.
17765,5088,56,0.86,100,C,Quiz,2024-05-04,21,All source professor bring chair when.
17766,14830,273,63.07,100,B,Midterm,2024-06-08,20,Hour identify true campaign already.
17767,13212,233,3.99,100,A,Final,2024-09-05,61,Rule pick morning.
17768,593,187,12.89,100,F,Final,2025-01-05,992,Goal although body one size.
17769,1095,335,47.33,100,F,Final,2024-02-04,573,Your college those garden building training.
17770,14872,163,79.45,100,B,Final,2024-12-02,398,Democrat matter young state picture seek.
17771,14961,345,48.8,100,A,Final,2025-01-07,740,Return across force visit its three body.
17772,14660,289,78.35,100,F,Midterm,2024-06-23,631,Way address charge fact century.
17773,17228,113,66.31,100,F,Quiz,2024-11-25,577,Interest recent land organization before mention assume sit.
17774,4384,6,65.83,100,F,Final,2024-09-02,254,There door although team girl who management.
17775,629,153,96.79,100,D,Final,2024-06-27,470,Series manager what authority product cost compare else.
17776,9613,191,77.94,100,A,Quiz,2024-07-30,878,Do lot find clearly.
17777,6625,125,31.6,100,D,Midterm,2024-10-30,468,Near account move boy others.
17778,7070,95,45.26,100,C,Final,2024-02-21,281,Assume true less themselves I whom himself week.
17779,14268,422,12.09,100,A,Midterm,2024-05-06,215,Change lawyer city environmental skin mission.
17780,5259,30,60.18,100,C,Final,2024-10-17,476,Six measure stop authority year nation senior.
17781,17394,314,34.83,100,A,Midterm,2024-06-02,543,Region which order however break activity her.
17782,16883,19,21.43,100,C,Final,2024-05-09,303,Thought few somebody.
17783,3670,223,28.8,100,B,Final,2024-06-20,439,Expert magazine look scientist idea key.
17784,15337,423,18.81,100,A,Midterm,2024-07-31,195,Home so alone tonight treat.
17785,12252,401,51.85,100,B,Final,2024-07-23,715,Myself structure reason use doctor yes reality.
17786,7027,490,5.51,100,A,Final,2025-01-19,73,Let yeah care lead decision these common.
17787,11879,28,80.0,100,B,Final,2024-03-23,987,Care program lose writer.
17788,2500,122,36.98,100,A,Final,2024-10-10,406,Dinner sit agree quite happy attack responsibility.
17789,4024,40,58.79,100,B,Final,2024-04-29,5,Carry eight ahead billion raise.
17790,16617,35,86.7,100,B,Final,2024-05-01,152,Day easy sound pay concern yard structure.
17791,15564,114,63.11,100,A,Midterm,2024-07-02,410,Hit next camera old consumer now tend.
17792,13525,342,95.2,100,D,Midterm,2024-06-03,530,Live leave yeah affect common figure.
17793,5306,66,80.75,100,B,Midterm,2024-08-23,380,Data time determine.
17794,11778,165,14.52,100,F,Final,2024-06-19,52,Inside majority no whom sign.
17795,10904,490,63.22,100,C,Midterm,2024-02-01,292,West into draw daughter with television.
17796,16200,97,47.49,100,B,Midterm,2024-06-02,473,Big direction financial design modern decide camera.
17797,14301,12,24.57,100,D,Final,2024-09-19,535,Exist everything remain moment.
17798,3645,62,10.88,100,A,Midterm,2024-11-26,40,Talk green research never offer.
17799,11199,266,1.91,100,B,Quiz,2024-11-27,645,Cost now baby last collection.
17800,5799,108,36.16,100,D,Midterm,2024-06-25,199,Energy commercial foot manager thus.
17801,10442,398,41.21,100,B,Final,2025-01-10,343,Research anything food fish hold.
17802,18753,62,71.16,100,F,Quiz,2024-05-13,350,Relate lawyer side compare score.
17803,7281,306,62.37,100,B,Midterm,2024-07-13,768,Bar physical develop in indicate.
17804,15201,246,75.35,100,A,Final,2024-05-22,265,Else about wait religious.
17805,6697,343,46.73,100,A,Midterm,2024-10-12,850,Yeah wide game time whether.
17806,15309,65,96.2,100,A,Midterm,2025-01-05,251,Property miss two letter.
17807,10560,128,72.63,100,F,Quiz,2024-02-23,693,Have camera beat debate hospital.
17808,9003,400,79.16,100,D,Final,2024-07-22,713,Market identify rate by bar.
17809,5625,12,16.98,100,F,Midterm,2024-12-22,554,Your so few stop left look make.
17810,8579,92,60.76,100,B,Final,2024-02-27,699,Receive final agreement pay family authority.
17811,17134,77,74.51,100,A,Final,2024-07-30,821,Partner improve quality other minute space.
17812,1040,370,43.58,100,C,Quiz,2024-09-29,528,Card various edge government by.
17813,8196,157,24.13,100,D,Midterm,2024-08-18,44,Knowledge although speech history cover present chair.
17814,18010,74,88.99,100,D,Midterm,2024-02-19,202,Management too whose again plan pretty approach time.
17815,7246,61,2.15,100,B,Final,2024-06-01,995,Art film set say.
17816,16361,378,50.32,100,A,Final,2024-05-19,763,Ago think western class week clearly determine.
17817,10055,75,88.16,100,C,Quiz,2024-09-03,908,Half his pick style.
17818,13999,109,17.65,100,B,Final,2024-06-18,196,Campaign everybody card purpose issue.
17819,9770,302,34.01,100,B,Midterm,2025-01-25,864,Open sound movement sing mission tree.
17820,8829,316,60.47,100,D,Final,2024-05-24,646,Like professor age political end interest fear attention.
17821,5950,282,84.4,100,C,Quiz,2024-05-27,835,Without some quickly join scientist reach beautiful.
17822,12512,301,71.58,100,C,Final,2025-01-06,643,Wonder important center hold kitchen interest international.
17823,5426,178,17.2,100,F,Quiz,2025-01-09,303,Specific among structure difficult Democrat impact.
17824,5714,370,38.26,100,F,Midterm,2024-12-11,277,Parent husband prepare technology bar describe.
17825,17055,48,52.32,100,B,Midterm,2024-02-08,82,From magazine Mr clear.
17826,36,336,85.21,100,A,Quiz,2024-05-06,785,Risk choose trouble.
17827,11542,312,63.08,100,A,Quiz,2024-09-29,550,Drop and after base.
17828,5971,21,22.36,100,F,Midterm,2024-07-14,27,Again number our agency tree out.
17829,17608,45,68.99,100,D,Midterm,2024-10-11,88,Like bag prove.
17830,4718,191,57.89,100,A,Quiz,2024-10-23,897,Project between clearly.
17831,4996,271,10.59,100,A,Quiz,2024-03-27,383,Nature close support.
17832,13557,127,74.69,100,D,Midterm,2024-10-03,6,Style receive onto get break argue individual.
17833,373,357,83.04,100,D,Quiz,2024-05-25,952,Whose Mrs similar sing.
17834,5742,240,22.68,100,F,Midterm,2024-09-29,694,Some book cause month who.
17835,2573,61,9.07,100,A,Midterm,2024-06-30,934,Response occur artist discuss prove.
17836,15962,52,33.19,100,D,Final,2024-06-13,213,Place own really cover perhaps air.
17837,4235,267,10.47,100,A,Quiz,2024-12-20,526,Recognize price girl mother could sort.
17838,881,365,45.1,100,D,Midterm,2024-09-29,754,Begin them describe natural bag despite build.
17839,8419,233,19.92,100,C,Midterm,2024-10-13,252,Single theory bag product.
17840,3478,221,72.32,100,D,Midterm,2024-04-20,176,Certainly mouth city none.
17841,13752,301,85.92,100,D,Quiz,2024-07-11,555,Member military computer that need who.
17842,13222,343,64.21,100,D,Midterm,2024-08-05,252,Town good fight I especially.
17843,15245,472,33.06,100,B,Midterm,2024-04-06,887,Region season off beyond air.
17844,4439,137,19.88,100,C,Quiz,2024-11-01,725,Per threat near imagine step experience wide.
17845,4043,317,99.72,100,C,Quiz,2024-07-06,820,Anything space name second note record.
17846,16044,469,51.83,100,F,Final,2024-08-21,568,Four matter third wonder establish tax tough.
17847,1451,450,54.49,100,D,Midterm,2025-01-29,210,Often season assume stay clear generation serve wonder.
17848,18181,460,66.88,100,F,Final,2024-04-20,62,Feel agreement hair avoid general follow.
17849,9881,231,50.46,100,D,Quiz,2024-04-14,255,Often beyond bad.
17850,1362,291,41.3,100,D,Midterm,2024-09-14,581,Have even approach difference other after candidate individual.
17851,15430,276,31.02,100,D,Quiz,2024-10-30,659,Capital like fact must property although we.
17852,13282,2,85.82,100,F,Quiz,2024-07-30,20,Film partner cold stand.
17853,18223,446,51.01,100,B,Quiz,2024-09-02,875,Well produce bar official.
17854,8629,382,7.68,100,F,Quiz,2024-04-27,96,Second customer late ever.
17855,12815,410,70.98,100,C,Quiz,2024-03-01,762,Determine future production.
17856,1462,118,27.1,100,B,Quiz,2024-04-18,118,Explain experience light all especially Republican.
17857,8531,319,78.48,100,A,Final,2024-09-01,210,Fast manager enter view ask.
17858,14471,407,2.08,100,A,Quiz,2024-04-03,863,Power dream soon top protect my part.
17859,18345,156,13.12,100,D,Quiz,2024-07-20,546,Word task certainly.
17860,1427,148,67.32,100,A,Final,2024-07-08,667,Continue leader student industry.
17861,3233,23,14.47,100,B,Quiz,2024-06-22,665,Space quickly none consider.
17862,13143,37,63.39,100,B,Quiz,2024-07-10,785,Miss just field treat need college.
17863,15341,109,6.7,100,C,Final,2024-04-01,488,Provide final good leg everything house face maintain.
17864,7136,220,0.21,100,D,Final,2024-09-19,192,Little international sell learn suffer.
17865,15459,276,17.88,100,F,Quiz,2024-05-04,330,Bill walk of resource half tax enough.
17866,3002,332,4.95,100,A,Final,2025-01-07,413,Suggest subject thus.
17867,12185,121,84.32,100,C,Final,2024-09-24,534,Herself me few glass society put.
17868,2502,205,21.48,100,B,Final,2024-07-25,599,Reality television next.
17869,6908,47,95.39,100,F,Final,2024-03-12,355,Any top wish tell participant health painting least.
17870,3337,82,69.77,100,A,Quiz,2024-04-26,93,There source attention nearly.
17871,9256,230,56.67,100,F,Final,2024-08-22,191,Deep issue allow Congress consumer health fall.
17872,6370,97,44.05,100,D,Final,2024-05-07,748,Common light crime seat account simply color quickly.
17873,8445,465,14.39,100,B,Quiz,2024-05-29,821,Middle current media wonder.
17874,2232,178,16.66,100,F,Quiz,2024-11-21,553,Involve economic strong security.
17875,12437,268,85.79,100,A,Quiz,2024-03-21,553,Full discuss possible event them direction.
17876,6237,127,71.22,100,B,Final,2024-04-23,589,Discover wide simply.
17877,4259,296,99.03,100,D,Quiz,2024-03-20,225,Hit way operation feeling price political table.
17878,7270,248,75.97,100,B,Quiz,2024-08-19,201,Focus might figure imagine pressure image discussion.
17879,15110,224,58.53,100,A,Midterm,2024-05-27,754,Watch full brother push.
17880,17509,350,42.51,100,A,Final,2024-06-27,606,Maintain capital strategy former manage.
17881,11044,142,85.77,100,F,Quiz,2024-12-18,851,Better teacher rule response executive.
17882,13034,144,5.36,100,B,Midterm,2025-01-19,479,Shoulder suffer eat time war.
17883,16748,25,66.73,100,A,Quiz,2024-02-09,246,Camera popular nor strong high listen.
17884,17996,141,55.56,100,F,Quiz,2024-08-19,490,Meeting respond professional fill.
17885,18652,147,91.43,100,D,Midterm,2024-02-26,809,Relationship laugh structure she take million newspaper.
17886,11319,208,71.34,100,B,Final,2024-04-13,177,Eat item TV particularly agreement itself.
17887,14453,474,63.04,100,B,Final,2024-06-05,765,Age successful high affect film strong.
17888,3894,349,13.35,100,C,Quiz,2024-02-14,694,Various cost painting film method.
17889,7922,3,81.64,100,F,Quiz,2024-10-17,223,Buy pretty pick season.
17890,2430,413,39.89,100,A,Quiz,2024-10-12,851,Economic all exist service enjoy wife imagine speech.
17891,10171,12,50.35,100,D,Quiz,2024-12-11,699,Detail court media east none region really.
17892,10086,427,51.22,100,A,Final,2024-10-11,616,Tend fact for only hot dog red article.
17893,2425,403,86.46,100,C,Quiz,2024-11-14,215,Risk cause law loss look.
17894,9659,178,38.57,100,C,Midterm,2024-07-18,653,Reduce serious set concern.
17895,12076,411,7.8,100,A,Final,2024-05-07,226,Choice area compare buy road debate.
17896,15651,315,95.39,100,C,Final,2024-11-29,449,Beautiful family represent miss sing fly young.
17897,6934,332,78.1,100,B,Midterm,2024-05-14,673,Weight town matter country focus option explain.
17898,3980,498,75.06,100,B,Final,2024-11-05,195,Same herself serve become.
17899,15280,247,34.05,100,A,Final,2024-11-19,375,Thank million ready fight total parent threat along.
17900,15633,339,55.2,100,B,Midterm,2024-06-17,225,Little whatever today perform three top.
17901,12160,360,58.25,100,D,Final,2024-05-09,270,Task feel environmental sister.
17902,7132,10,47.16,100,D,Midterm,2024-07-10,74,Especially court interest public.
17903,15293,5,18.08,100,B,Midterm,2024-06-29,742,Performance rule both movement bank table wear.
17904,8876,210,36.41,100,C,Final,2024-09-24,893,Major example open however.
17905,19532,363,17.95,100,A,Quiz,2024-04-03,181,See kid everyone measure PM standard military business.
17906,14314,175,36.33,100,B,Quiz,2024-02-12,754,Listen student company mind shoulder image civil security.
17907,14919,293,72.95,100,C,Final,2024-02-16,961,Together friend question however bed company decade.
17908,3044,430,93.47,100,B,Midterm,2025-01-07,998,Nothing responsibility hold personal.
17909,6881,40,46.28,100,C,Midterm,2024-07-27,641,Before us we industry agency yeah east.
17910,1439,491,94.55,100,D,Midterm,2024-06-13,983,Life into cultural.
17911,4634,113,69.87,100,A,Midterm,2024-05-08,498,Certainly own after health lawyer kid according right.
17912,10477,498,0.82,100,D,Midterm,2025-01-02,258,Our raise major happen response structure rest.
17913,11563,387,55.51,100,F,Quiz,2024-10-11,705,Step together season.
17914,12691,353,78.75,100,A,Midterm,2024-11-12,541,Card international sit baby start.
17915,6517,300,54.94,100,A,Quiz,2024-04-08,965,Realize bar teacher good area itself.
17916,10606,281,69.67,100,A,Midterm,2024-05-26,263,Possible out walk exactly outside member be.
17917,17960,120,76.75,100,F,Quiz,2024-06-16,290,Sign wrong vote accept manage future car.
17918,18621,424,0.92,100,A,Final,2024-09-29,845,Mean view say street wear fast world.
17919,1145,397,75.62,100,C,Quiz,2024-03-16,619,This prevent southern people bit especially grow.
17920,13330,359,35.53,100,F,Final,2024-12-07,64,Expect over western benefit nation to.
17921,10983,445,56.23,100,C,Quiz,2024-08-31,612,Field role those price training.
17922,10698,287,36.11,100,F,Quiz,2025-01-09,410,Fact yourself result.
17923,16953,345,8.2,100,D,Quiz,2024-04-30,641,Third whose garden property available develop political.
17924,496,253,26.68,100,A,Final,2024-09-03,277,Scientist study tough great hold explain above.
17925,13638,331,39.29,100,D,Quiz,2024-11-07,228,Six energy professional mouth day about particular.
17926,1790,342,8.83,100,D,Quiz,2024-11-27,201,Threat campaign enjoy owner everybody.
17927,18304,379,16.39,100,B,Final,2024-11-30,920,Effort easy no end mission.
17928,8278,179,40.18,100,F,Midterm,2024-04-06,565,Seem local itself per during human.
17929,17320,164,29.93,100,D,Midterm,2024-03-29,642,Mission step success thus news become wear remember.
